Timestamp,Distance of optic sensor 0 [mm],Distance of optic sensor 1 [mm],RMS velocity spectrum ISO 10816 X [mm/s],RMS acceleration X [mg],RMS acceleration envelope X [mg],RMS raw data with frequency brands X [mg],Kurtosis method X [[1]],Peak to peak X [mg],Crest factor X [[1]],Analog raw input X [mg]
2026 03 12 14:05:15:278,-3.9675,-6.87625,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:280,-3.9334,-6.70125,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:282,-3.9675,-6.70125,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:284,-3.9675,-6.70125,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:286,-3.9675,-6.70125,"0,26",11,1,"11,49","0,7","38,56","3,36","3,91"
2026 03 12 14:05:15:288,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36","19,53"
2026 03 12 14:05:15:290,-3.9334,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36","7,81"
2026 03 12 14:05:15:292,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36","-3,91"
2026 03 12 14:05:15:294,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36","-15,62"
2026 03 12 14:05:15:296,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36","-3,91"
2026 03 12 14:05:15:298,-3.9675,-6.70125,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:300,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36","3,91"
2026 03 12 14:05:15:302,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:304,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:306,-3.9334,-6.70125,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:308,-3.9334,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36","19,53"
2026 03 12 14:05:15:310,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36","7,81"
2026 03 12 14:05:15:312,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:314,-3.9675,-6.87625,"0,26",11,1,"11,49","0,7","38,56","3,36","-19,53"
2026 03 12 14:05:15:316,-3.9985,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:318,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:320,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:322,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:324,-3.9985,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:326,-3.9985,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:328,-3.9675,-6.70125,"0,26",11,1,"11,49","0,7","38,56","3,36","19,53"
2026 03 12 14:05:15:330,-3.9985,-6.70125,"0,26",11,1,"11,49","0,7","38,56","3,36","7,81"
2026 03 12 14:05:15:332,-3.9675,-6.70125,"0,26",11,1,"11,49","0,7","38,56","3,36","-3,91"
2026 03 12 14:05:15:334,-3.9675,-6.70125,"0,26",11,1,"11,49","0,7","38,56","3,36","-19,53"
2026 03 12 14:05:15:336,-3.9985,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36","-7,81"
2026 03 12 14:05:15:338,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:340,-3.9985,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:342,-3.9985,-6.70125,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:344,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:346,-3.9985,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:348,-3.9985,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36","19,53"
2026 03 12 14:05:15:350,-3.9675,-6.70125,"0,26",11,1,"11,49","0,7","38,56","3,36","7,81"
2026 03 12 14:05:15:352,-3.9675,-6.70125,"0,26",11,1,"11,49","0,7","38,56","3,36","-3,91"
2026 03 12 14:05:15:354,-3.9675,-6.70125,"0,26",11,1,"11,49","0,7","38,56","3,36","-19,53"
2026 03 12 14:05:15:356,-3.9985,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36","-7,81"
2026 03 12 14:05:15:358,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:360,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:362,-3.9334,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:364,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:366,-3.9675,-6.70125,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:368,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36","19,53"
2026 03 12 14:05:15:370,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36","7,81"
2026 03 12 14:05:15:372,-3.9334,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36","-3,91"
2026 03 12 14:05:15:374,-3.9985,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36","-19,53"
2026 03 12 14:05:15:376,-3.9985,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36","-3,91"
2026 03 12 14:05:15:378,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:380,-3.9985,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:382,-3.9675,-6.70125,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:384,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:386,-3.9985,-6.70125,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:388,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36","19,53"
2026 03 12 14:05:15:390,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36","7,81"
2026 03 12 14:05:15:392,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36","-3,91"
2026 03 12 14:05:15:394,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36","-19,53"
2026 03 12 14:05:15:396,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36","-7,81"
2026 03 12 14:05:15:398,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:400,-3.9985,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:402,-3.9985,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:404,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:406,-3.9985,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:408,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36","19,53"
2026 03 12 14:05:15:410,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36","3,91"
2026 03 12 14:05:15:412,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36","-3,91"
2026 03 12 14:05:15:414,-3.9985,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36","-15,62"
2026 03 12 14:05:15:416,-3.9334,-6.87625,"0,26",11,1,"11,49","0,7","38,56","3,36","-3,91"
2026 03 12 14:05:15:418,-3.9675,-6.70125,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:420,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:422,-3.9675,-6.87625,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:424,-3.9675,-6.70125,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:426,-3.9675,-6.70125,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:428,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36","19,53"
2026 03 12 14:05:15:430,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36","7,81"
2026 03 12 14:05:15:432,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36","-3,91"
2026 03 12 14:05:15:434,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36","-19,53"
2026 03 12 14:05:15:436,-3.9675,-6.70125,"0,26",11,1,"11,49","0,7","38,56","3,36","-3,91"
2026 03 12 14:05:15:438,-3.9675,-6.70125,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:440,-3.9675,-6.87625,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:442,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:444,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:446,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:448,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36","19,53"
2026 03 12 14:05:15:450,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36","7,81"
2026 03 12 14:05:15:452,-3.9675,-6.87625,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:454,-3.9675,-6.87625,"0,26",11,1,"11,49","0,7","38,56","3,36","-15,62"
2026 03 12 14:05:15:456,-3.9985,-6.87625,"0,26",11,1,"11,49","0,7","38,56","3,36","-3,91"
2026 03 12 14:05:15:458,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:460,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:462,-3.9985,-6.70125,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:464,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:466,-3.9675,-6.87625,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:468,-3.9334,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36","15,63"
2026 03 12 14:05:15:470,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36","7,81"
2026 03 12 14:05:15:472,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36","-3,91"
2026 03 12 14:05:15:474,-3.9675,-6.70125,"0,26",11,1,"11,49","0,7","38,56","3,36","-19,53"
2026 03 12 14:05:15:476,-3.9334,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36","-3,91"
2026 03 12 14:05:15:478,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:480,-3.9334,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:482,-3.9985,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:484,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:486,-3.9675,-6.70125,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:488,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36","19,53"
2026 03 12 14:05:15:490,-3.9985,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36","7,81"
2026 03 12 14:05:15:492,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:494,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36","-15,62"
2026 03 12 14:05:15:496,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36","-3,91"
2026 03 12 14:05:15:498,-3.9675,-6.70125,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:500,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:502,-3.9675,-6.87625,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:504,-3.9675,-6.70125,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:506,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:508,-3.9675,-6.70125,"0,26",11,1,"11,49","0,7","38,56","3,36","19,53"
2026 03 12 14:05:15:510,-3.9675,-6.87625,"0,26",11,1,"11,49","0,7","38,56","3,36","7,81"
2026 03 12 14:05:15:512,-3.9985,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36","-3,91"
2026 03 12 14:05:15:514,-3.9985,-6.70125,"0,26",11,1,"11,49","0,7","38,56","3,36","-15,62"
2026 03 12 14:05:15:516,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36","-3,91"
2026 03 12 14:05:15:518,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:520,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:522,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:524,-3.9985,-6.70125,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:526,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:528,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36","19,53"
2026 03 12 14:05:15:530,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36","7,81"
2026 03 12 14:05:15:532,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:534,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36","-15,62"
2026 03 12 14:05:15:536,-3.9334,-6.70125,"0,26",11,1,"11,49","0,7","38,56","3,36","-3,91"
2026 03 12 14:05:15:538,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:540,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:542,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:544,-3.9334,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36","3,91"
2026 03 12 14:05:15:546,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:548,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36","19,53"
2026 03 12 14:05:15:550,-3.9334,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36","11,72"
2026 03 12 14:05:15:552,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:554,-3.9675,-6.70125,"0,26",11,1,"11,49","0,7","38,56","3,36","-15,62"
2026 03 12 14:05:15:556,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36","-3,91"
2026 03 12 14:05:15:558,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:560,-3.9334,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:562,-3.9334,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:564,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:566,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:568,-3.9334,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36","15,63"
2026 03 12 14:05:15:570,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36","7,81"
2026 03 12 14:05:15:572,-3.9675,-6.78875,"0,26",11,1,"11,49","0,7","38,56","3,36",0
2026 03 12 14:05:15:574,-3.9675,-6.70125,"0,26",11,1,"11,49","0,75","38,73","3,37","-3,91"
2026 03 12 14:05:15:576,-3.9675,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37","-35,16"
2026 03 12 14:05:15:578,-3.9675,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37","-19,53"
2026 03 12 14:05:15:580,-3.9675,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37","7,81"
2026 03 12 14:05:15:582,-3.9675,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37",0
2026 03 12 14:05:15:584,-3.9334,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37","-3,91"
2026 03 12 14:05:15:586,-3.9985,-6.70125,"0,26",11,1,"11,49","0,75","38,73","3,37","3,91"
2026 03 12 14:05:15:588,-3.9675,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37","19,53"
2026 03 12 14:05:15:590,-3.9985,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37","7,81"
2026 03 12 14:05:15:592,-3.9675,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37","-3,91"
2026 03 12 14:05:15:594,-3.9675,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37","-11,72"
2026 03 12 14:05:15:596,-3.9675,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37","-3,91"
2026 03 12 14:05:15:598,-3.9675,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37","-3,91"
2026 03 12 14:05:15:600,-3.9675,-6.70125,"0,26",11,1,"11,49","0,75","38,73","3,37","3,91"
2026 03 12 14:05:15:602,-3.9985,-6.87625,"0,26",11,1,"11,49","0,75","38,73","3,37",0
2026 03 12 14:05:15:604,-3.9675,-6.87625,"0,26",11,1,"11,49","0,75","38,73","3,37","-3,91"
2026 03 12 14:05:15:606,-3.9985,-6.87625,"0,26",11,1,"11,49","0,75","38,73","3,37","-3,91"
2026 03 12 14:05:15:608,-3.9675,-6.87625,"0,26",11,1,"11,49","0,75","38,73","3,37","19,53"
2026 03 12 14:05:15:610,-3.9675,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37","11,72"
2026 03 12 14:05:15:612,-3.9675,-6.70125,"0,26",11,1,"11,49","0,75","38,73","3,37",0
2026 03 12 14:05:15:614,-3.9675,-6.70125,"0,26",11,1,"11,49","0,75","38,73","3,37","-19,53"
2026 03 12 14:05:15:616,-3.9675,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37",0
2026 03 12 14:05:15:618,-3.9675,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37",0
2026 03 12 14:05:15:620,-3.9675,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37","-3,91"
2026 03 12 14:05:15:622,-3.9334,-6.70125,"0,26",11,1,"11,49","0,75","38,73","3,37","3,91"
2026 03 12 14:05:15:624,-3.9675,-6.70125,"0,26",11,1,"11,49","0,75","38,73","3,37",0
2026 03 12 14:05:15:626,-3.9675,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37","3,91"
2026 03 12 14:05:15:628,-3.9675,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37","23,44"
2026 03 12 14:05:15:630,-3.9675,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37","11,72"
2026 03 12 14:05:15:632,-3.9675,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37","-7,81"
2026 03 12 14:05:15:634,-3.9675,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37","-15,62"
2026 03 12 14:05:15:636,-3.9675,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37",0
2026 03 12 14:05:15:638,-3.9334,-6.70125,"0,26",11,1,"11,49","0,75","38,73","3,37","7,81"
2026 03 12 14:05:15:640,-3.9985,-6.70125,"0,26",11,1,"11,49","0,75","38,73","3,37",0
2026 03 12 14:05:15:642,-3.9675,-6.70125,"0,26",11,1,"11,49","0,75","38,73","3,37",0
2026 03 12 14:05:15:644,-3.9675,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37","-3,91"
2026 03 12 14:05:15:646,-3.9985,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37",0
2026 03 12 14:05:15:648,-3.9334,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37","19,53"
2026 03 12 14:05:15:650,-3.9334,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37","15,63"
2026 03 12 14:05:15:652,-3.9675,-6.70125,"0,26",11,1,"11,49","0,75","38,73","3,37",0
2026 03 12 14:05:15:654,-3.9675,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37","-23,44"
2026 03 12 14:05:15:656,-3.9675,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37","-11,72"
2026 03 12 14:05:15:658,-3.9675,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37","-7,81"
2026 03 12 14:05:15:660,-3.9675,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37","-3,91"
2026 03 12 14:05:15:662,-3.9675,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37","-3,91"
2026 03 12 14:05:15:664,-3.9675,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37","11,72"
2026 03 12 14:05:15:666,-3.9675,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37","-3,91"
2026 03 12 14:05:15:668,-3.9985,-6.70125,"0,26",11,1,"11,49","0,75","38,73","3,37","35,16"
2026 03 12 14:05:15:670,-3.9675,-6.70125,"0,26",11,1,"11,49","0,75","38,73","3,37","-11,72"
2026 03 12 14:05:15:672,-3.9334,-6.70125,"0,26",11,1,"11,49","0,75","38,73","3,37","-11,72"
2026 03 12 14:05:15:674,-3.9675,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37","-19,53"
2026 03 12 14:05:15:676,-3.9675,-6.70125,"0,26",11,1,"11,49","0,75","38,73","3,37","-15,62"
2026 03 12 14:05:15:678,-3.9675,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37",0
2026 03 12 14:05:15:680,-3.9675,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37",0
2026 03 12 14:05:15:682,-3.9675,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37","-3,91"
2026 03 12 14:05:15:684,-3.9675,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37","-7,81"
2026 03 12 14:05:15:686,-3.9985,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37","-3,91"
2026 03 12 14:05:15:688,-3.9985,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37","11,72"
2026 03 12 14:05:15:690,-3.9675,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37",0
2026 03 12 14:05:15:692,-3.9985,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37","-15,62"
2026 03 12 14:05:15:694,-3.9675,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37","-39,06"
2026 03 12 14:05:15:696,-3.9675,-6.70125,"0,26",11,1,"11,49","0,75","38,73","3,37","-15,62"
2026 03 12 14:05:15:698,-3.9675,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37","-3,91"
2026 03 12 14:05:15:700,-3.9675,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37","-11,72"
2026 03 12 14:05:15:702,-3.9675,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37",0
2026 03 12 14:05:15:704,-3.9675,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37","3,91"
2026 03 12 14:05:15:706,-3.9675,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37","7,81"
2026 03 12 14:05:15:708,-3.9675,-6.87625,"0,26",11,1,"11,49","0,75","38,73","3,37","23,44"
2026 03 12 14:05:15:710,-3.9675,-6.87625,"0,26",11,1,"11,49","0,75","38,73","3,37","3,91"
2026 03 12 14:05:15:712,-3.9675,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37","-11,72"
2026 03 12 14:05:15:714,-3.9675,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37","-19,53"
2026 03 12 14:05:15:716,-3.9334,-6.70125,"0,26",11,1,"11,49","0,75","38,73","3,37","-7,81"
2026 03 12 14:05:15:718,-3.9675,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37","15,63"
2026 03 12 14:05:15:720,-3.9334,-6.70125,"0,26",11,1,"11,49","0,75","38,73","3,37","7,81"
2026 03 12 14:05:15:722,-3.9675,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37","-3,91"
2026 03 12 14:05:15:724,-3.9675,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37","3,91"
2026 03 12 14:05:15:726,-3.9675,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37","7,81"
2026 03 12 14:05:15:728,-3.9985,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37","15,63"
2026 03 12 14:05:15:730,-3.9675,-6.70125,"0,26",11,1,"11,49","0,75","38,73","3,37","11,72"
2026 03 12 14:05:15:732,-3.9675,-6.70125,"0,26",11,1,"11,49","0,75","38,73","3,37","-11,72"
2026 03 12 14:05:15:734,-3.9985,-6.70125,"0,26",11,1,"11,49","0,75","38,73","3,37","-46,87"
2026 03 12 14:05:15:736,-3.9675,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37","-15,62"
2026 03 12 14:05:15:738,-3.9675,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37","-15,62"
2026 03 12 14:05:15:740,-3.9675,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37",0
2026 03 12 14:05:15:742,-3.9675,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37",0
2026 03 12 14:05:15:744,-3.9675,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37","-3,91"
2026 03 12 14:05:15:746,-3.9675,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37","-19,53"
2026 03 12 14:05:15:748,-3.9675,-6.87625,"0,26",11,1,"11,49","0,75","38,73","3,37","3,91"
2026 03 12 14:05:15:750,-3.9675,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37","3,91"
2026 03 12 14:05:15:752,-3.9675,-6.70125,"0,26",11,1,"11,49","0,75","38,73","3,37","-23,44"
2026 03 12 14:05:15:754,-3.9985,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37","-42,97"
2026 03 12 14:05:15:756,-3.9675,-6.78875,"0,26",11,1,"11,49","0,75","38,73","3,37","-7,81"
2026 03 12 14:05:15:758,-3.9985,-6.87625,"0,26",11,1,"11,49","0,75","38,73","3,37","-11,72"
2026 03 12 14:05:15:760,-3.9985,-6.70125,"0,26",11,1,"11,49","0,75","38,73","3,37",0
