sep=;



Timestamp;RMS velocitz spectrum ISO 10816 Y [mm/s];RMS acceleration Y [mg];RMS acceleration envelope Y [mg];RMS raw data with frequencz brands Y [mg];Kurtosis method Y [[1]];Peak to peak Y [mg];Crest factor Y [[1]];Analog raw input Y [mg];
2026 03 12 14:05:13:972;0,29;12;1;12,57;0,76;44,48;3,54;-11,72;
2026 03 12 14:05:13:974;0,29;12;1;12,57;0,76;44,48;3,54;-15,62;
2026 03 12 14:05:13:976;0,29;12;1;12,57;0,76;44,48;3,54;-23,44;
2026 03 12 14:05:13:978;0,29;12;1;12,57;0,76;44,48;3,54;-3,91;
2026 03 12 14:05:13:980;0,29;12;1;12,57;0,76;44,48;3,54;-3,91;
2026 03 12 14:05:13:982;0,29;12;1;12,57;0,76;44,48;3,54;-3,91;
2026 03 12 14:05:13:984;0,29;12;1;12,57;0,76;44,48;3,54;-3,91;
2026 03 12 14:05:13:986;0,29;12;1;12,57;0,76;44,48;3,54;19,53;
2026 03 12 14:05:13:988;0,29;12;1;12,57;0,76;44,48;3,54;11,72;
2026 03 12 14:05:13:990;0,29;12;1;12,57;0,76;44,48;3,54;0;
2026 03 12 14:05:13:992;0,29;12;1;12,57;0,76;44,48;3,54;-11,72;
2026 03 12 14:05:13:994;0,29;12;1;12,57;0,76;44,48;3,54;-15,62;
2026 03 12 14:05:13:996;0,29;12;1;12,57;0,76;44,48;3,54;-27,34;
2026 03 12 14:05:13:998;0,29;12;1;12,57;0,76;44,48;3,54;-3,91;
2026 03 12 14:05:14:000;0,29;12;1;12,57;0,76;44,48;3,54;-3,91;
2026 03 12 14:05:14:002;0,29;12;1;12,57;0,76;44,48;3,54;-3,91;
2026 03 12 14:05:14:004;0,29;12;1;12,57;0,76;44,48;3,54;0;
2026 03 12 14:05:14:006;0,29;12;1;12,57;0,76;44,48;3,54;19,53;
2026 03 12 14:05:14:008;0,29;12;1;12,57;0,76;44,48;3,54;11,72;
2026 03 12 14:05:14:010;0,29;12;1;12,57;0,76;44,48;3,54;-3,91;
2026 03 12 14:05:14:012;0,29;12;1;12,57;0,76;44,48;3,54;-15,62;
2026 03 12 14:05:14:014;0,29;12;1;12,57;0,76;44,48;3,54;-15,62;
2026 03 12 14:05:14:016;0,29;12;1;12,57;0,76;44,48;3,54;-27,34;
2026 03 12 14:05:14:018;0,29;12;1;12,57;0,76;44,48;3,54;-3,91;
2026 03 12 14:05:14:020;0,29;12;1;12,57;0,76;44,48;3,54;-3,91;
2026 03 12 14:05:14:022;0,29;12;1;12,57;0,76;44,48;3,54;-3,91;
2026 03 12 14:05:14:024;0,29;12;1;12,57;0,76;44,48;3,54;0;
2026 03 12 14:05:14:026;0,29;12;1;12,57;0,76;44,48;3,54;19,53;
2026 03 12 14:05:14:028;0,29;12;1;12,57;0,76;44,48;3,54;11,72;
2026 03 12 14:05:14:030;0,29;12;1;12,57;0,76;44,48;3,54;0;
2026 03 12 14:05:14:032;0,29;12;1;12,57;0,76;44,48;3,54;-11,72;
2026 03 12 14:05:14:034;0,29;12;1;12,57;0,76;44,48;3,54;-15,62;
2026 03 12 14:05:14:036;0,29;12;1;12,57;0,76;44,48;3,54;-27,34;
2026 03 12 14:05:14:038;0,29;12;1;12,57;0,76;44,48;3,54;0;
2026 03 12 14:05:14:040;0,29;12;1;12,57;0,76;44,48;3,54;-3,91;
2026 03 12 14:05:14:042;0,29;12;1;12,57;0,76;44,48;3,54;-3,91;
2026 03 12 14:05:14:044;0,29;12;1;12,57;0,76;44,48;3,54;0;
2026 03 12 14:05:14:046;0,29;12;1;12,57;0,76;44,48;3,54;23,44;
2026 03 12 14:05:14:048;0,29;12;1;12,57;0,76;44,48;3,54;11,72;
2026 03 12 14:05:14:050;0,29;12;1;12,57;0,76;44,48;3,54;0;
2026 03 12 14:05:14:052;0,29;12;1;12,57;0,76;44,48;3,54;-15,62;
2026 03 12 14:05:14:054;0,29;12;1;12,57;0,76;44,48;3,54;-15,62;
2026 03 12 14:05:14:056;0,29;12;1;12,57;0,76;44,48;3,54;-31,25;
2026 03 12 14:05:14:058;0,29;12;1;12,57;0,76;44,48;3,54;-3,91;
2026 03 12 14:05:14:060;0,29;12;1;12,57;0,76;44,48;3,54;0;
2026 03 12 14:05:14:062;0,29;12;1;12,57;0,76;44,48;3,54;-3,91;
2026 03 12 14:05:14:064;0,29;12;1;12,57;0,76;44,48;3,54;0;
2026 03 12 14:05:14:066;0,29;12;1;12,57;0,76;44,48;3,54;23,44;
2026 03 12 14:05:14:068;0,29;12;1;12,57;0,76;44,48;3,54;11,72;
2026 03 12 14:05:14:070;0,29;12;1;12,57;0,76;44,48;3,54;0;
2026 03 12 14:05:14:072;0,29;13;1;12,59;0,77;43,76;3,48;-11,72;
2026 03 12 14:05:14:074;0,29;13;1;12,59;0,77;43,76;3,48;-15,62;
2026 03 12 14:05:14:076;0,29;13;1;12,59;0,77;43,76;3,48;-23,44;
2026 03 12 14:05:14:078;0,29;13;1;12,59;0,77;43,76;3,48;-3,91;
2026 03 12 14:05:14:080;0,29;13;1;12,59;0,77;43,76;3,48;-3,91;
2026 03 12 14:05:14:082;0,29;13;1;12,59;0,77;43,76;3,48;0;
2026 03 12 14:05:14:084;0,29;13;1;12,59;0,77;43,76;3,48;0;
2026 03 12 14:05:14:086;0,29;13;1;12,59;0,77;43,76;3,48;23,44;
2026 03 12 14:05:14:088;0,29;13;1;12,59;0,77;43,76;3,48;15,63;
2026 03 12 14:05:14:090;0,29;13;1;12,59;0,77;43,76;3,48;0;
2026 03 12 14:05:14:092;0,29;13;1;12,59;0,77;43,76;3,48;-11,72;
2026 03 12 14:05:14:094;0,29;13;1;12,59;0,77;43,76;3,48;-19,53;
2026 03 12 14:05:14:096;0,29;13;1;12,59;0,77;43,76;3,48;-31,25;
2026 03 12 14:05:14:098;0,29;13;1;12,59;0,77;43,76;3,48;-3,91;
2026 03 12 14:05:14:100;0,29;13;1;12,59;0,77;43,76;3,48;0;
2026 03 12 14:05:14:102;0,29;13;1;12,59;0,77;43,76;3,48;-3,91;
2026 03 12 14:05:14:104;0,29;13;1;12,59;0,77;43,76;3,48;0;
2026 03 12 14:05:14:106;0,29;13;1;12,59;0,77;43,76;3,48;19,53;
2026 03 12 14:05:14:108;0,29;13;1;12,59;0,77;43,76;3,48;11,72;
2026 03 12 14:05:14:110;0,29;13;1;12,59;0,77;43,76;3,48;0;
2026 03 12 14:05:14:112;0,29;13;1;12,59;0,77;43,76;3,48;-11,72;
2026 03 12 14:05:14:114;0,29;13;1;12,59;0,77;43,76;3,48;-19,53;
2026 03 12 14:05:14:116;0,29;13;1;12,59;0,77;43,76;3,48;-27,34;
2026 03 12 14:05:14:118;0,29;13;1;12,59;0,77;43,76;3,48;-3,91;
2026 03 12 14:05:14:120;0,29;13;1;12,59;0,77;43,76;3,48;-3,91;
2026 03 12 14:05:14:122;0,29;13;1;12,59;0,77;43,76;3,48;-3,91;
2026 03 12 14:05:14:124;0,29;13;1;12,59;0,77;43,76;3,48;0;
2026 03 12 14:05:14:126;0,29;13;1;12,59;0,77;43,76;3,48;23,44;
2026 03 12 14:05:14:128;0,29;13;1;12,59;0,77;43,76;3,48;11,72;
2026 03 12 14:05:14:130;0,29;13;1;12,59;0,77;43,76;3,48;0;
2026 03 12 14:05:14:132;0,29;13;1;12,59;0,77;43,76;3,48;-15,62;
2026 03 12 14:05:14:134;0,29;13;1;12,59;0,77;43,76;3,48;-19,53;
2026 03 12 14:05:14:136;0,29;13;1;12,59;0,77;43,76;3,48;-31,25;
2026 03 12 14:05:14:138;0,29;13;1;12,59;0,77;43,76;3,48;-3,91;
2026 03 12 14:05:14:140;0,29;13;1;12,59;0,77;43,76;3,48;-3,91;
2026 03 12 14:05:14:142;0,29;13;1;12,59;0,77;43,76;3,48;-3,91;
2026 03 12 14:05:14:144;0,29;13;1;12,59;0,77;43,76;3,48;0;
2026 03 12 14:05:14:146;0,29;13;1;12,59;0,77;43,76;3,48;19,53;
2026 03 12 14:05:14:148;0,29;13;1;12,59;0,77;43,76;3,48;11,72;
2026 03 12 14:05:14:150;0,29;13;1;12,59;0,77;43,76;3,48;0;
2026 03 12 14:05:14:152;0,29;13;1;12,59;0,77;43,76;3,48;-15,62;
2026 03 12 14:05:14:154;0,29;13;1;12,59;0,77;43,76;3,48;-19,53;
2026 03 12 14:05:14:156;0,29;13;1;12,59;0,77;43,76;3,48;-31,25;
2026 03 12 14:05:14:158;0,29;13;1;12,59;0,77;43,76;3,48;-3,91;
2026 03 12 14:05:14:160;0,29;13;1;12,59;0,77;43,76;3,48;0;
2026 03 12 14:05:14:162;0,29;13;1;12,59;0,77;43,76;3,48;-3,91;
2026 03 12 14:05:14:164;0,29;13;1;12,59;0,77;43,76;3,48;-3,91;
2026 03 12 14:05:14:166;0,29;13;1;12,59;0,77;43,76;3,48;23,44;
2026 03 12 14:05:14:168;0,29;13;1;12,59;0,77;43,76;3,48;11,72;
2026 03 12 14:05:14:170;0,29;13;1;12,59;0,77;43,76;3,48;0;
2026 03 12 14:05:14:172;0,29;13;1;12,59;0,77;43,76;3,48;-11,72;
2026 03 12 14:05:14:174;0,29;13;1;12,59;0,77;43,76;3,48;-19,53;
2026 03 12 14:05:14:176;0,29;13;1;12,59;0,77;43,76;3,48;-31,25;
2026 03 12 14:05:14:178;0,29;13;1;12,59;0,77;43,76;3,48;-3,91;
2026 03 12 14:05:14:180;0,29;13;1;12,59;0,77;43,76;3,48;-3,91;
2026 03 12 14:05:14:182;0,29;13;1;12,59;0,77;43,76;3,48;-3,91;
2026 03 12 14:05:14:184;0,29;13;1;12,59;0,77;43,76;3,48;0;
2026 03 12 14:05:14:186;0,29;13;1;12,59;0,77;43,76;3,48;23,44;
2026 03 12 14:05:14:188;0,29;13;1;12,59;0,77;43,76;3,48;11,72;
2026 03 12 14:05:14:190;0,29;13;1;12,59;0,77;43,76;3,48;0;
2026 03 12 14:05:14:192;0,29;13;1;12,59;0,77;43,76;3,48;-11,72;
2026 03 12 14:05:14:194;0,29;13;1;12,59;0,77;43,76;3,48;-19,53;
2026 03 12 14:05:14:196;0,29;13;1;12,59;0,77;43,76;3,48;-35,16;
2026 03 12 14:05:14:198;0,29;13;1;12,59;0,77;43,76;3,48;-3,91;
2026 03 12 14:05:14:200;0,29;13;1;12,59;0,77;43,76;3,48;0;
2026 03 12 14:05:14:202;0,29;13;1;12,59;0,77;43,76;3,48;-3,91;
2026 03 12 14:05:14:204;0,29;13;1;12,59;0,77;43,76;3,48;0;
2026 03 12 14:05:14:206;0,29;13;1;12,59;0,77;43,76;3,48;23,44;
2026 03 12 14:05:14:208;0,29;13;1;12,59;0,77;43,76;3,48;11,72;
2026 03 12 14:05:14:210;0,29;13;1;12,59;0,77;43,76;3,48;0;
2026 03 12 14:05:14:212;0,29;13;1;12,59;0,77;43,76;3,48;-15,62;
2026 03 12 14:05:14:214;0,29;13;1;12,59;0,77;43,76;3,48;-19,53;
2026 03 12 14:05:14:216;0,29;13;1;12,59;0,77;43,76;3,48;-35,16;
2026 03 12 14:05:14:218;0,29;13;1;12,59;0,77;43,76;3,48;-3,91;
2026 03 12 14:05:14:220;0,29;13;1;12,59;0,77;43,76;3,48;-3,91;
2026 03 12 14:05:14:222;0,29;13;1;12,59;0,77;43,76;3,48;-3,91;
2026 03 12 14:05:14:224;0,29;13;1;12,59;0,77;43,76;3,48;-3,91;
2026 03 12 14:05:14:226;0,29;13;1;12,59;0,77;43,76;3,48;23,44;
2026 03 12 14:05:14:228;0,29;13;1;12,59;0,77;43,76;3,48;15,63;
2026 03 12 14:05:14:230;0,29;13;1;12,59;0,77;43,76;3,48;-3,91;
2026 03 12 14:05:14:232;0,29;13;1;12,59;0,77;43,76;3,48;-11,72;
2026 03 12 14:05:14:234;0,29;13;1;12,59;0,77;43,76;3,48;-19,53;
2026 03 12 14:05:14:236;0,29;13;1;12,59;0,77;43,76;3,48;-35,16;
2026 03 12 14:05:14:238;0,29;13;1;12,59;0,77;43,76;3,48;-3,91;
2026 03 12 14:05:14:240;0,29;13;1;12,59;0,77;43,76;3,48;-3,91;
2026 03 12 14:05:14:242;0,29;13;1;12,59;0,77;43,76;3,48;-3,91;
2026 03 12 14:05:14:244;0,29;13;1;12,59;0,77;43,76;3,48;0;
2026 03 12 14:05:14:246;0,29;13;1;12,59;0,77;43,76;3,48;23,44;
2026 03 12 14:05:14:248;0,29;13;1;12,59;0,77;43,76;3,48;11,72;
2026 03 12 14:05:14:250;0,29;13;1;12,59;0,77;43,76;3,48;0;
2026 03 12 14:05:14:252;0,29;13;1;12,59;0,77;43,76;3,48;-11,72;
2026 03 12 14:05:14:254;0,29;13;1;12,59;0,77;43,76;3,48;-19,53;
2026 03 12 14:05:14:256;0,29;13;1;12,59;0,77;43,76;3,48;-39,06;
2026 03 12 14:05:14:258;0,29;13;1;12,59;0,77;43,76;3,48;-3,91;
2026 03 12 14:05:14:260;0,29;13;1;12,59;0,77;43,76;3,48;-3,91;
2026 03 12 14:05:14:262;0,29;13;1;12,59;0,77;43,76;3,48;0;
2026 03 12 14:05:14:264;0,29;13;1;12,59;0,77;43,76;3,48;0;
2026 03 12 14:05:14:266;0,29;13;1;12,59;0,77;43,76;3,48;19,53;
2026 03 12 14:05:14:268;0,29;13;1;12,59;0,77;43,76;3,48;15,63;
2026 03 12 14:05:14:270;0,29;13;1;12,59;0,77;43,76;3,48;0;
2026 03 12 14:05:14:272;0,29;13;1;12,59;0,77;43,76;3,48;-15,62;
2026 03 12 14:05:14:274;0,29;13;1;12,59;0,77;43,76;3,48;-19,53;
2026 03 12 14:05:14:276;0,29;13;1;12,59;0,77;43,76;3,48;-35,16;
2026 03 12 14:05:14:278;0,29;13;1;12,59;0,77;43,76;3,48;-3,91;
2026 03 12 14:05:14:280;0,29;13;1;12,59;0,77;43,76;3,48;-3,91;
2026 03 12 14:05:14:282;0,29;13;1;12,59;0,77;43,76;3,48;-3,91;
2026 03 12 14:05:14:284;0,29;13;1;12,59;0,77;43,76;3,48;0;
2026 03 12 14:05:14:286;0,29;13;1;12,59;0,77;43,76;3,48;23,44;
2026 03 12 14:05:14:288;0,29;13;1;12,59;0,77;43,76;3,48;11,72;
2026 03 12 14:05:14:290;0,29;13;1;12,59;0,77;43,76;3,48;0;
2026 03 12 14:05:14:292;0,29;13;1;12,59;0,77;43,76;3,48;-15,62;
2026 03 12 14:05:14:294;0,29;13;1;12,59;0,77;43,76;3,48;-19,53;
2026 03 12 14:05:14:296;0,29;13;1;12,59;0,77;43,76;3,48;-39,06;
2026 03 12 14:05:14:298;0,29;13;1;12,59;0,77;43,76;3,48;-3,91;
2026 03 12 14:05:14:300;0,29;13;1;12,59;0,77;43,76;3,48;-3,91;
2026 03 12 14:05:14:302;0,29;13;1;12,59;0,77;43,76;3,48;-3,91;
2026 03 12 14:05:14:304;0,29;13;1;12,59;0,77;43,76;3,48;0;
2026 03 12 14:05:14:306;0,29;13;1;12,59;0,77;43,76;3,48;23,44;
2026 03 12 14:05:14:308;0,29;13;1;12,59;0,77;43,76;3,48;11,72;
2026 03 12 14:05:14:310;0,29;13;1;12,59;0,77;43,76;3,48;0;
2026 03 12 14:05:14:312;0,29;13;1;12,59;0,77;43,76;3,48;-15,62;
2026 03 12 14:05:14:314;0,29;13;1;12,59;0,77;43,76;3,48;-19,53;
2026 03 12 14:05:14:316;0,29;13;1;12,59;0,77;43,76;3,48;-35,16;
2026 03 12 14:05:14:318;0,29;13;1;12,59;0,77;43,76;3,48;-3,91;
2026 03 12 14:05:14:320;0,29;13;1;12,59;0,77;43,76;3,48;-3,91;
2026 03 12 14:05:14:322;0,29;13;1;12,59;0,77;43,76;3,48;-3,91;
2026 03 12 14:05:14:324;0,29;13;1;12,59;0,77;43,76;3,48;0;
2026 03 12 14:05:14:326;0,29;13;1;12,59;0,77;43,76;3,48;23,44;
2026 03 12 14:05:14:328;0,29;13;1;12,59;0,77;43,76;3,48;11,72;
2026 03 12 14:05:14:330;0,29;13;1;12,59;0,77;43,76;3,48;0;
2026 03 12 14:05:14:332;0,29;13;1;12,59;0,77;43,76;3,48;-11,72;
2026 03 12 14:05:14:334;0,29;13;1;12,59;0,77;43,76;3,48;-19,53;
2026 03 12 14:05:14:336;0,29;13;1;12,59;0,77;43,76;3,48;-39,06;
2026 03 12 14:05:14:338;0,29;13;1;12,59;0,77;43,76;3,48;-3,91;
2026 03 12 14:05:14:340;0,29;13;1;12,59;0,77;43,76;3,48;0;
2026 03 12 14:05:14:342;0,29;13;1;12,59;0,77;43,76;3,48;-3,91;
2026 03 12 14:05:14:344;0,29;13;1;12,59;0,77;43,76;3,48;0;
2026 03 12 14:05:14:346;0,29;13;1;12,59;0,77;43,76;3,48;19,53;
2026 03 12 14:05:14:348;0,29;13;1;12,59;0,77;43,76;3,48;15,63;
2026 03 12 14:05:14:350;0,29;13;1;12,59;0,77;43,76;3,48;0;
2026 03 12 14:05:14:352;0,29;13;1;12,59;0,77;43,76;3,48;-11,72;
2026 03 12 14:05:14:354;0,29;13;1;12,59;0,77;43,76;3,48;-23,44;
2026 03 12 14:05:14:356;0,29;13;1;12,59;0,77;43,76;3,48;-31,25;
2026 03 12 14:05:14:358;0,29;13;1;12,59;0,77;43,76;3,48;0;
2026 03 12 14:05:14:360;0,29;13;1;12,59;0,77;43,76;3,48;-3,91;
2026 03 12 14:05:14:362;0,29;13;1;12,59;0,77;43,76;3,48;0;
2026 03 12 14:05:14:364;0,29;13;1;12,59;0,77;43,76;3,48;0;
2026 03 12 14:05:14:366;0,29;13;1;12,59;0,77;43,76;3,48;19,53;
2026 03 12 14:05:14:368;0,29;13;1;12,59;0,77;43,76;3,48;15,63;
2026 03 12 14:05:14:370;0,29;13;1;12,59;0,77;43,76;3,48;0;
2026 03 12 14:05:14:372;0,29;13;1;12,65;0,81;43,64;3,45;-11,72;
2026 03 12 14:05:14:374;0,29;13;1;12,65;0,81;43,64;3,45;-19,53;
2026 03 12 14:05:14:376;0,29;13;1;12,65;0,81;43,64;3,45;-31,25;
2026 03 12 14:05:14:378;0,29;13;1;12,65;0,81;43,64;3,45;-3,91;
2026 03 12 14:05:14:380;0,29;13;1;12,65;0,81;43,64;3,45;0;
2026 03 12 14:05:14:382;0,29;13;1;12,65;0,81;43,64;3,45;0;
2026 03 12 14:05:14:384;0,29;13;1;12,65;0,81;43,64;3,45;0;
2026 03 12 14:05:14:386;0,29;13;1;12,65;0,81;43,64;3,45;23,44;
2026 03 12 14:05:14:388;0,29;13;1;12,65;0,81;43,64;3,45;15,63;
2026 03 12 14:05:14:390;0,29;13;1;12,65;0,81;43,64;3,45;3,91;
2026 03 12 14:05:14:392;0,29;13;1;12,65;0,81;43,64;3,45;-15,62;
2026 03 12 14:05:14:394;0,29;13;1;12,65;0,81;43,64;3,45;-23,44;
2026 03 12 14:05:14:396;0,29;13;1;12,65;0,81;43,64;3,45;-31,25;
2026 03 12 14:05:14:398;0,29;13;1;12,65;0,81;43,64;3,45;-3,91;
2026 03 12 14:05:14:400;0,29;13;1;12,65;0,81;43,64;3,45;0;
2026 03 12 14:05:14:402;0,29;13;1;12,65;0,81;43,64;3,45;0;
2026 03 12 14:05:14:404;0,29;13;1;12,65;0,81;43,64;3,45;0;
2026 03 12 14:05:14:406;0,29;13;1;12,65;0,81;43,64;3,45;19,53;
2026 03 12 14:05:14:408;0,29;13;1;12,65;0,81;43,64;3,45;15,63;
2026 03 12 14:05:14:410;0,29;13;1;12,65;0,81;43,64;3,45;3,91;
2026 03 12 14:05:14:412;0,29;13;1;12,65;0,81;43,64;3,45;-11,72;
2026 03 12 14:05:14:414;0,29;13;1;12,65;0,81;43,64;3,45;-23,44;
2026 03 12 14:05:14:416;0,29;13;1;12,65;0,81;43,64;3,45;-31,25;
2026 03 12 14:05:14:418;0,29;13;1;12,65;0,81;43,64;3,45;-3,91;
2026 03 12 14:05:14:420;0,29;13;1;12,65;0,81;43,64;3,45;0;
2026 03 12 14:05:14:422;0,29;13;1;12,65;0,81;43,64;3,45;-3,91;
2026 03 12 14:05:14:424;0,29;13;1;12,65;0,81;43,64;3,45;0;
2026 03 12 14:05:14:426;0,29;13;1;12,65;0,81;43,64;3,45;19,53;
2026 03 12 14:05:14:428;0,29;13;1;12,65;0,81;43,64;3,45;15,63;
2026 03 12 14:05:14:430;0,29;13;1;12,65;0,81;43,64;3,45;3,91;
2026 03 12 14:05:14:432;0,29;13;1;12,65;0,81;43,64;3,45;-11,72;
2026 03 12 14:05:14:434;0,29;13;1;12,65;0,81;43,64;3,45;-23,44;
2026 03 12 14:05:14:436;0,29;13;1;12,65;0,81;43,64;3,45;-35,16;
2026 03 12 14:05:14:438;0,29;13;1;12,65;0,81;43,64;3,45;-3,91;
2026 03 12 14:05:14:440;0,29;13;1;12,65;0,81;43,64;3,45;0;
2026 03 12 14:05:14:442;0,29;13;1;12,65;0,81;43,64;3,45;0;
2026 03 12 14:05:14:444;0,29;13;1;12,65;0,81;43,64;3,45;0;
2026 03 12 14:05:14:446;0,29;13;1;12,65;0,81;43,64;3,45;19,53;
2026 03 12 14:05:14:448;0,29;13;1;12,65;0,81;43,64;3,45;15,63;
2026 03 12 14:05:14:450;0,29;13;1;12,65;0,81;43,64;3,45;0;
2026 03 12 14:05:14:452;0,29;13;1;12,65;0,81;43,64;3,45;-11,72;
2026 03 12 14:05:14:454;0,29;13;1;12,65;0,81;43,64;3,45;-23,44;
2026 03 12 14:05:14:456;0,29;13;1;12,65;0,81;43,64;3,45;-31,25;
2026 03 12 14:05:14:458;0,29;13;1;12,65;0,81;43,64;3,45;-3,91;
2026 03 12 14:05:14:460;0,29;13;1;12,65;0,81;43,64;3,45;0;
2026 03 12 14:05:14:462;0,29;13;1;12,65;0,81;43,64;3,45;-3,91;
2026 03 12 14:05:14:464;0,29;13;1;12,65;0,81;43,64;3,45;0;
2026 03 12 14:05:14:466;0,29;13;1;12,65;0,81;43,64;3,45;19,53;
2026 03 12 14:05:14:468;0,29;13;1;12,65;0,81;43,64;3,45;11,72;
2026 03 12 14:05:14:470;0,29;13;1;12,65;0,81;43,64;3,45;3,91;
2026 03 12 14:05:14:472;0,29;13;1;12,65;0,81;43,64;3,45;-11,72;
2026 03 12 14:05:14:474;0,29;13;1;12,65;0,81;43,64;3,45;-23,44;
2026 03 12 14:05:14:476;0,29;13;1;12,65;0,81;43,64;3,45;-31,25;
2026 03 12 14:05:14:478;0,29;13;1;12,65;0,81;43,64;3,45;-3,91;
2026 03 12 14:05:14:480;0,29;13;1;12,65;0,81;43,64;3,45;0;
2026 03 12 14:05:14:482;0,29;13;1;12,65;0,81;43,64;3,45;-3,91;
2026 03 12 14:05:14:484;0,29;13;1;12,65;0,81;43,64;3,45;0;
2026 03 12 14:05:14:486;0,29;13;1;12,65;0,81;43,64;3,45;19,53;
2026 03 12 14:05:14:488;0,29;13;1;12,65;0,81;43,64;3,45;15,63;
2026 03 12 14:05:14:490;0,29;13;1;12,65;0,81;43,64;3,45;3,91;
2026 03 12 14:05:14:492;0,29;13;1;12,65;0,81;43,64;3,45;-11,72;
2026 03 12 14:05:14:494;0,29;13;1;12,65;0,81;43,64;3,45;-23,44;
2026 03 12 14:05:14:496;0,29;13;1;12,65;0,81;43,64;3,45;-31,25;
2026 03 12 14:05:14:498;0,29;13;1;12,65;0,81;43,64;3,45;-3,91;
2026 03 12 14:05:14:500;0,29;13;1;12,65;0,81;43,64;3,45;-3,91;
2026 03 12 14:05:14:502;0,29;13;1;12,65;0,81;43,64;3,45;-3,91;
2026 03 12 14:05:14:504;0,29;13;1;12,65;0,81;43,64;3,45;0;
2026 03 12 14:05:14:506;0,29;13;1;12,65;0,81;43,64;3,45;19,53;
2026 03 12 14:05:14:508;0,29;13;1;12,65;0,81;43,64;3,45;15,63;
2026 03 12 14:05:14:510;0,29;13;1;12,65;0,81;43,64;3,45;0;
2026 03 12 14:05:14:512;0,29;13;1;12,65;0,81;43,64;3,45;-11,72;
2026 03 12 14:05:14:514;0,29;13;1;12,65;0,81;43,64;3,45;-23,44;
2026 03 12 14:05:14:516;0,29;13;1;12,65;0,81;43,64;3,45;-31,25;
2026 03 12 14:05:14:518;0,29;13;1;12,65;0,81;43,64;3,45;0;
2026 03 12 14:05:14:520;0,29;13;1;12,65;0,81;43,64;3,45;-3,91;
2026 03 12 14:05:14:522;0,29;13;1;12,65;0,81;43,64;3,45;-3,91;
2026 03 12 14:05:14:524;0,29;13;1;12,65;0,81;43,64;3,45;0;
2026 03 12 14:05:14:526;0,29;13;1;12,65;0,81;43,64;3,45;19,53;
2026 03 12 14:05:14:528;0,29;13;1;12,65;0,81;43,64;3,45;15,63;
2026 03 12 14:05:14:530;0,29;13;1;12,65;0,81;43,64;3,45;3,91;
2026 03 12 14:05:14:532;0,29;13;1;12,65;0,81;43,64;3,45;-15,62;
2026 03 12 14:05:14:534;0,29;13;1;12,65;0,81;43,64;3,45;-23,44;
2026 03 12 14:05:14:536;0,29;13;1;12,65;0,81;43,64;3,45;-42,97;
2026 03 12 14:05:14:538;0,29;13;1;12,65;0,81;43,64;3,45;0;
2026 03 12 14:05:14:540;0,29;13;1;12,65;0,81;43,64;3,45;-3,91;
2026 03 12 14:05:14:542;0,29;13;1;12,65;0,81;43,64;3,45;-3,91;
2026 03 12 14:05:14:544;0,29;13;1;12,65;0,81;43,64;3,45;0;
2026 03 12 14:05:14:546;0,29;13;1;12,65;0,81;43,64;3,45;19,53;
2026 03 12 14:05:14:548;0,29;13;1;12,65;0,81;43,64;3,45;15,63;
2026 03 12 14:05:14:550;0,29;13;1;12,65;0,81;43,64;3,45;3,91;
2026 03 12 14:05:14:552;0,29;13;1;12,65;0,81;43,64;3,45;-11,72;
2026 03 12 14:05:14:554;0,29;13;1;12,65;0,81;43,64;3,45;-23,44;
2026 03 12 14:05:14:556;0,29;13;1;12,65;0,81;43,64;3,45;-31,25;
2026 03 12 14:05:14:558;0,29;13;1;12,65;0,81;43,64;3,45;-3,91;
2026 03 12 14:05:14:560;0,29;13;1;12,65;0,81;43,64;3,45;-3,91;
2026 03 12 14:05:14:562;0,29;13;1;12,65;0,81;43,64;3,45;0;
2026 03 12 14:05:14:564;0,29;13;1;12,65;0,81;43,64;3,45;0;
2026 03 12 14:05:14:566;0,29;13;1;12,65;0,81;43,64;3,45;15,63;
2026 03 12 14:05:14:568;0,29;13;1;12,65;0,81;43,64;3,45;15,63;
2026 03 12 14:05:14:570;0,29;13;1;12,65;0,81;43,64;3,45;3,91;
2026 03 12 14:05:14:572;0,29;13;1;12,65;0,81;43,64;3,45;-11,72;
2026 03 12 14:05:14:574;0,29;13;1;12,65;0,81;43,64;3,45;-23,44;
2026 03 12 14:05:14:576;0,29;13;1;12,65;0,81;43,64;3,45;-31,25;
2026 03 12 14:05:14:578;0,29;13;1;12,65;0,81;43,64;3,45;0;
2026 03 12 14:05:14:580;0,29;13;1;12,65;0,81;43,64;3,45;-3,91;
2026 03 12 14:05:14:582;0,29;13;1;12,65;0,81;43,64;3,45;0;
2026 03 12 14:05:14:584;0,29;13;1;12,65;0,81;43,64;3,45;0;
2026 03 12 14:05:14:586;0,29;13;1;12,65;0,81;43,64;3,45;19,53;
2026 03 12 14:05:14:588;0,29;13;1;12,65;0,81;43,64;3,45;15,63;
2026 03 12 14:05:14:590;0,29;13;1;12,65;0,81;43,64;3,45;3,91;
2026 03 12 14:05:14:592;0,29;13;1;12,65;0,81;43,64;3,45;-11,72;
2026 03 12 14:05:14:594;0,29;13;1;12,65;0,81;43,64;3,45;-23,44;
2026 03 12 14:05:14:596;0,29;13;1;12,65;0,81;43,64;3,45;-35,16;
2026 03 12 14:05:14:598;0,29;13;1;12,65;0,81;43,64;3,45;-3,91;
