Timestamp,Distance of optic sensor 0 [mm],Distance of optic sensor 1 [mm],RMS velocity spectrum ISO 10816 X [mm/s],RMS acceleration X [mg],RMS acceleration envelope X [mg],RMS raw data with frequency brands X [mg],Kurtosis method X [[1]],Peak to peak X [mg],Crest factor X [[1]],Analog raw input X [mg]
2026 02 19 13:03:16:105,-3.9675,-6.78875,"0,263",12,2,"12,5275","0,8822","63,4613","5,0658","62,5"
2026 02 19 13:03:16:107,-3.9985,-6.78875,"0,263",12,2,"12,5275","0,8822","63,4613","5,0658","58,5938"
2026 02 19 13:03:16:109,-3.9675,-6.78875,"0,263",12,2,"12,5275","0,8822","63,4613","5,0658","31,25"
2026 02 19 13:03:16:111,-3.9675,-6.87625,"0,263",12,2,"12,5275","0,8822","63,4613","5,0658","3,9063"
2026 02 19 13:03:16:113,-3.9675,-6.87625,"0,263",12,2,"12,5275","0,8822","63,4613","5,0658","7,8125"
2026 02 19 13:03:16:115,-3.9675,-6.78875,"0,263",12,2,"12,5275","0,8822","63,4613","5,0658","11,7188"
2026 02 19 13:03:16:117,-3.9334,-6.78875,"0,263",12,2,"12,5275","0,8822","63,4613","5,0658","7,8125"
2026 02 19 13:03:16:119,-3.9675,-6.70125,"0,263",12,2,"12,5275","0,8822","63,4613","5,0658","27,3438"
2026 02 19 13:03:16:121,-3.9675,-6.78875,"0,263",12,2,"12,5275","0,8822","63,4613","5,0658","54,6875"
2026 02 19 13:03:16:123,-3.9675,-6.78875,"0,263",12,2,"12,5275","0,8822","63,4613","5,0658","-3,9062"
2026 02 19 13:03:16:125,-3.9985,-6.78875,"0,263",12,2,"12,5275","0,8822","63,4613","5,0658","35,1563"
2026 02 19 13:03:16:127,-3.9675,-6.78875,"0,263",12,2,"12,5275","0,8822","63,4613","5,0658","11,7188"
2026 02 19 13:03:16:129,-3.9675,-6.78875,"0,263",12,2,"12,5275","0,8822","63,4613","5,0658","62,5"
2026 02 19 13:03:16:131,-3.9675,-6.78875,"0,263",12,2,"12,5275","0,8822","63,4613","5,0658","-11,7187"
2026 02 19 13:03:16:133,-3.9675,-6.78875,"0,263",12,2,"12,5275","0,8822","63,4613","5,0658","58,5938"
2026 02 19 13:03:16:135,-3.9675,-6.78875,"0,263",12,2,"12,5275","0,8822","63,4613","5,0658","15,625"
2026 02 19 13:03:16:137,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","62,5"
2026 02 19 13:03:16:139,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","-7,8125"
2026 02 19 13:03:16:141,-3.9675,-6.70125,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","23,4375"
2026 02 19 13:03:16:143,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","23,4375"
2026 02 19 13:03:16:145,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","27,3438"
2026 02 19 13:03:16:147,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","27,3438"
2026 02 19 13:03:16:149,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","3,9063"
2026 02 19 13:03:16:151,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","-19,5312"
2026 02 19 13:03:16:153,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","35,1563"
2026 02 19 13:03:16:155,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","74,2188"
2026 02 19 13:03:16:157,-3.9675,-6.87625,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","70,3125"
2026 02 19 13:03:16:159,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","15,625"
2026 02 19 13:03:16:161,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","35,1563"
2026 02 19 13:03:16:163,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","-54,6875"
2026 02 19 13:03:16:165,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","-11,7187"
2026 02 19 13:03:16:167,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","-19,5312"
2026 02 19 13:03:16:169,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","27,3438"
2026 02 19 13:03:16:171,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","11,7188"
2026 02 19 13:03:16:173,-3.9675,-6.70125,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","113,2813"
2026 02 19 13:03:16:175,-3.9334,-6.87625,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","58,5938"
2026 02 19 13:03:16:177,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","27,3438"
2026 02 19 13:03:16:179,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","3,9063"
2026 02 19 13:03:16:181,-3.9985,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","19,5313"
2026 02 19 13:03:16:183,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","-31,25"
2026 02 19 13:03:16:185,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","42,9688"
2026 02 19 13:03:16:187,-3.9675,-6.87625,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","93,75"
2026 02 19 13:03:16:189,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","-7,8125"
2026 02 19 13:03:16:191,-3.9334,-6.87625,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","11,7188"
2026 02 19 13:03:16:193,-3.9675,-6.70125,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","54,6875"
2026 02 19 13:03:16:195,-3.9675,-6.87625,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","35,1563"
2026 02 19 13:03:16:197,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","-31,25"
2026 02 19 13:03:16:199,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","-3,9062"
2026 02 19 13:03:16:201,-3.9675,-6.87625,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","31,25"
2026 02 19 13:03:16:203,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","7,8125"
2026 02 19 13:03:16:205,-3.9985,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","39,0625"
2026 02 19 13:03:16:207,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","121,0938"
2026 02 19 13:03:16:209,-3.9334,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","54,6875"
2026 02 19 13:03:16:211,-3.9985,-6.70125,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","15,625"
2026 02 19 13:03:16:213,-3.9985,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","46,875"
2026 02 19 13:03:16:215,-3.9334,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","19,5313"
2026 02 19 13:03:16:217,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","-46,875"
2026 02 19 13:03:16:219,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","11,7188"
2026 02 19 13:03:16:221,-3.9334,-6.70125,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","7,8125"
2026 02 19 13:03:16:223,-3.9985,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","11,7188"
2026 02 19 13:03:16:225,-3.9675,-6.70125,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","46,875"
2026 02 19 13:03:16:227,-3.9985,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","54,6875"
2026 02 19 13:03:16:229,-3.9334,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","39,0625"
2026 02 19 13:03:16:231,-3.9334,-6.87625,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","-31,25"
2026 02 19 13:03:16:233,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","35,1563"
2026 02 19 13:03:16:235,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","70,3125"
2026 02 19 13:03:16:237,-3.9334,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","58,5938"
2026 02 19 13:03:16:239,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","42,9688"
2026 02 19 13:03:16:241,-3.9675,-6.87625,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","85,9375"
2026 02 19 13:03:16:243,-3.9675,-6.87625,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","-35,1562"
2026 02 19 13:03:16:245,-3.9334,-6.87625,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","-3,9062"
2026 02 19 13:03:16:247,-3.9985,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","23,4375"
2026 02 19 13:03:16:249,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","3,9063"
2026 02 19 13:03:16:251,-3.9985,-6.87625,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","-7,8125"
2026 02 19 13:03:16:253,-3.9675,-6.87625,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","89,8438"
2026 02 19 13:03:16:255,-3.9675,-6.87625,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222",125
2026 02 19 13:03:16:257,-3.9675,-6.87625,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","78,125"
2026 02 19 13:03:16:259,-3.9675,-6.87625,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","39,0625"
2026 02 19 13:03:16:261,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","11,7188"
2026 02 19 13:03:16:263,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","7,8125"
2026 02 19 13:03:16:265,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","19,5313"
2026 02 19 13:03:16:267,-3.9985,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","50,7813"
2026 02 19 13:03:16:269,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","58,5938"
2026 02 19 13:03:16:271,-3.9985,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","46,875"
2026 02 19 13:03:16:273,-3.9985,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","97,6563"
2026 02 19 13:03:16:275,-3.9334,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","66,4063"
2026 02 19 13:03:16:277,-3.9675,-6.87625,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","23,4375"
2026 02 19 13:03:16:279,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","-42,9687"
2026 02 19 13:03:16:281,-3.9675,-6.87625,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","31,25"
2026 02 19 13:03:16:283,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","27,3438"
2026 02 19 13:03:16:285,-3.9675,-6.87625,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","39,0625"
2026 02 19 13:03:16:287,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","39,0625"
2026 02 19 13:03:16:289,-3.9985,-6.87625,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","105,4688"
2026 02 19 13:03:16:291,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","54,6875"
2026 02 19 13:03:16:293,-3.9675,-6.87625,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","19,5313"
2026 02 19 13:03:16:295,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","62,5"
2026 02 19 13:03:16:297,-3.9675,-6.87625,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","-39,0625"
2026 02 19 13:03:16:299,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","-3,9062"
2026 02 19 13:03:16:301,-3.9334,-6.87625,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","66,4063"
2026 02 19 13:03:16:303,-3.9675,-6.87625,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","66,4063"
2026 02 19 13:03:16:305,-3.9675,-6.87625,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","27,3438"
2026 02 19 13:03:16:307,-3.9675,-6.9725,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","74,2188"
2026 02 19 13:03:16:309,-3.9675,-6.87625,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","93,75"
2026 02 19 13:03:16:311,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222",0
2026 02 19 13:03:16:313,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","7,8125"
2026 02 19 13:03:16:315,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","89,8438"
2026 02 19 13:03:16:317,-3.9985,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","74,2188"
2026 02 19 13:03:16:319,-3.9675,-6.87625,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","39,0625"
2026 02 19 13:03:16:321,-3.9985,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","105,4688"
2026 02 19 13:03:16:323,-3.9985,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","78,125"
2026 02 19 13:03:16:325,-3.9985,-6.87625,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","-23,4375"
2026 02 19 13:03:16:327,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222",0
2026 02 19 13:03:16:329,-3.9985,-6.87625,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","58,5938"
2026 02 19 13:03:16:331,-3.9675,-6.87625,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","-19,5312"
2026 02 19 13:03:16:333,-3.9675,-6.87625,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","66,4063"
2026 02 19 13:03:16:335,-3.9675,-6.70125,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","167,9688"
2026 02 19 13:03:16:337,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","89,8438"
2026 02 19 13:03:16:339,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","19,5313"
2026 02 19 13:03:16:341,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","70,3125"
2026 02 19 13:03:16:343,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","66,4063"
2026 02 19 13:03:16:345,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","-42,9687"
2026 02 19 13:03:16:347,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","23,4375"
2026 02 19 13:03:16:349,-3.9675,-6.87625,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","117,1875"
2026 02 19 13:03:16:351,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","-3,9062"
2026 02 19 13:03:16:353,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","39,0625"
2026 02 19 13:03:16:355,-3.9985,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","144,5313"
2026 02 19 13:03:16:357,-3.9675,-6.87625,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","23,4375"
2026 02 19 13:03:16:359,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","-35,1562"
2026 02 19 13:03:16:361,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","54,6875"
2026 02 19 13:03:16:363,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","78,125"
2026 02 19 13:03:16:365,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","-27,3437"
2026 02 19 13:03:16:367,-3.9675,-6.70125,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","97,6563"
2026 02 19 13:03:16:369,-3.9334,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","144,5313"
2026 02 19 13:03:16:371,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","85,9375"
2026 02 19 13:03:16:373,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","74,2188"
2026 02 19 13:03:16:375,-3.9675,-6.87625,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","117,1875"
2026 02 19 13:03:16:377,-3.9675,-6.87625,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","39,0625"
2026 02 19 13:03:16:379,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","-97,6562"
2026 02 19 13:03:16:381,-3.9675,-6.87625,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","54,6875"
2026 02 19 13:03:16:383,-3.9985,-6.87625,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","31,25"
2026 02 19 13:03:16:385,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","-7,8125"
2026 02 19 13:03:16:387,-3.9985,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","78,125"
2026 02 19 13:03:16:389,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","195,3125"
2026 02 19 13:03:16:391,-3.9675,-6.87625,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","58,5938"
2026 02 19 13:03:16:393,-3.9675,-6.87625,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","-58,5937"
2026 02 19 13:03:16:395,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","66,4063"
2026 02 19 13:03:16:397,-3.9675,-6.87625,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","82,0313"
2026 02 19 13:03:16:399,-3.9675,-6.87625,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","-3,9062"
2026 02 19 13:03:16:401,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","101,5625"
2026 02 19 13:03:16:403,-3.9675,-6.87625,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222",125
2026 02 19 13:03:16:405,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","35,1563"
2026 02 19 13:03:16:407,-3.9334,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","19,5313"
2026 02 19 13:03:16:409,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","50,7813"
2026 02 19 13:03:16:411,-3.9334,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","-23,4375"
2026 02 19 13:03:16:413,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","3,9063"
2026 02 19 13:03:16:415,-3.9334,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","97,6563"
2026 02 19 13:03:16:417,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","70,3125"
2026 02 19 13:03:16:419,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","23,4375"
2026 02 19 13:03:16:421,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","93,75"
2026 02 19 13:03:16:423,-3.9334,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","82,0313"
2026 02 19 13:03:16:425,-3.9675,-6.87625,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","15,625"
2026 02 19 13:03:16:427,-3.9985,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","39,0625"
2026 02 19 13:03:16:429,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","97,6563"
2026 02 19 13:03:16:431,-3.9334,-6.87625,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","35,1563"
2026 02 19 13:03:16:433,-3.9675,-6.87625,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","58,5938"
2026 02 19 13:03:16:435,-3.9675,-6.78875,"0,265",19,2,"24,5056","1,8343","108,3679","4,4222","82,0313"
2026 02 19 13:03:16:437,-3.9675,-6.78875,"0,356",36,3,"32,9742","-0,064","116,3483","3,5285","74,2188"
2026 02 19 13:03:16:439,-3.9675,-6.78875,"0,356",36,3,"32,9742","-0,064","116,3483","3,5285","23,4375"
2026 02 19 13:03:16:441,-3.9675,-6.78875,"0,356",36,3,"32,9742","-0,064","116,3483","3,5285","58,5938"
2026 02 19 13:03:16:443,-3.9675,-6.78875,"0,356",36,3,"32,9742","-0,064","116,3483","3,5285","39,0625"
2026 02 19 13:03:16:445,-3.9985,-6.78875,"0,356",36,3,"32,9742","-0,064","116,3483","3,5285","-11,7187"
2026 02 19 13:03:16:447,-3.9675,-6.78875,"0,356",36,3,"32,9742","-0,064","116,3483","3,5285","66,4063"
2026 02 19 13:03:16:449,-3.9985,-6.78875,"0,356",36,3,"32,9742","-0,064","116,3483","3,5285","70,3125"
2026 02 19 13:03:16:451,-3.9675,-6.78875,"0,356",36,3,"32,9742","-0,064","116,3483","3,5285","66,4063"
2026 02 19 13:03:16:453,-3.9334,-6.87625,"0,356",36,3,"32,9742","-0,064","116,3483","3,5285","113,2813"
2026 02 19 13:03:16:455,-3.9675,-6.78875,"0,356",36,3,"32,9742","-0,064","116,3483","3,5285","132,8125"
2026 02 19 13:03:16:457,-3.9675,-6.70125,"0,356",36,3,"32,9742","-0,064","116,3483","3,5285","42,9688"
2026 02 19 13:03:16:459,-3.9675,-6.78875,"0,356",36,3,"32,9742","-0,064","116,3483","3,5285","-50,7812"
2026 02 19 13:03:16:461,-3.9675,-6.78875,"0,356",36,3,"32,9742","-0,064","116,3483","3,5285","-23,4375"
2026 02 19 13:03:16:463,-3.9675,-6.78875,"0,356",36,3,"32,9742","-0,064","116,3483","3,5285","54,6875"
2026 02 19 13:03:16:465,-3.9675,-6.78875,"0,356",36,3,"32,9742","-0,064","116,3483","3,5285","27,3438"
2026 02 19 13:03:16:467,-3.9334,-6.87625,"0,356",36,3,"32,9742","-0,064","116,3483","3,5285","54,6875"
2026 02 19 13:03:16:469,-3.9675,-6.78875,"0,356",36,3,"32,9742","-0,064","116,3483","3,5285","148,4375"
2026 02 19 13:03:16:471,-3.9675,-6.78875,"0,356",36,3,"32,9742","-0,064","116,3483","3,5285","109,375"
2026 02 19 13:03:16:473,-3.9985,-6.78875,"0,356",36,3,"32,9742","-0,064","116,3483","3,5285","23,4375"
2026 02 19 13:03:16:475,-3.9675,-6.78875,"0,356",36,3,"32,9742","-0,064","116,3483","3,5285","70,3125"
2026 02 19 13:03:16:477,-3.9675,-6.78875,"0,356",36,3,"32,9742","-0,064","116,3483","3,5285","39,0625"
2026 02 19 13:03:16:479,-3.9675,-6.78875,"0,356",36,3,"32,9742","-0,064","116,3483","3,5285","31,25"
2026 02 19 13:03:16:481,-3.9675,-6.78875,"0,356",36,3,"32,9742","-0,064","116,3483","3,5285","35,1563"
2026 02 19 13:03:16:483,-3.9985,-6.87625,"0,356",36,3,"32,9742","-0,064","116,3483","3,5285","101,5625"
2026 02 19 13:03:16:485,-3.9675,-6.78875,"0,356",36,3,"32,9742","-0,064","116,3483","3,5285","66,4063"
2026 02 19 13:03:16:487,-3.9675,-6.78875,"0,356",36,3,"32,9742","-0,064","116,3483","3,5285","35,1563"
2026 02 19 13:03:16:489,-3.9675,-6.78875,"0,356",36,3,"32,9742","-0,064","116,3483","3,5285","97,6563"
2026 02 19 13:03:16:491,-3.9675,-6.87625,"0,356",36,3,"32,9742","-0,064","116,3483","3,5285","42,9688"
2026 02 19 13:03:16:493,-3.9675,-6.78875,"0,356",36,3,"32,9742","-0,064","116,3483","3,5285","-11,7187"
2026 02 19 13:03:16:495,-3.9675,-6.87625,"0,356",36,3,"32,9742","-0,064","116,3483","3,5285","85,9375"
2026 02 19 13:03:16:497,-3.9334,-6.78875,"0,356",36,3,"32,9742","-0,064","116,3483","3,5285","101,5625"
2026 02 19 13:03:16:499,-3.9675,-6.78875,"0,356",36,3,"32,9742","-0,064","116,3483","3,5285","89,8438"
2026 02 19 13:03:16:501,-3.9675,-6.78875,"0,356",36,3,"32,9742","-0,064","116,3483","3,5285","85,9375"
2026 02 19 13:03:16:503,-3.9675,-6.78875,"0,356",36,3,"32,9742","-0,064","116,3483","3,5285","93,75"
2026 02 19 13:03:16:505,-3.9985,-6.70125,"0,356",36,3,"32,9742","-0,064","116,3483","3,5285","27,3438"
2026 02 19 13:03:16:507,-3.9675,-6.78875,"0,356",36,3,"32,9742","-0,064","116,3483","3,5285","15,625"
2026 02 19 13:03:16:509,-3.9675,-6.78875,"0,356",36,3,"32,9742","-0,064","116,3483","3,5285","54,6875"
2026 02 19 13:03:16:511,-3.9334,-6.78875,"0,356",36,3,"32,9742","-0,064","116,3483","3,5285","78,125"
2026 02 19 13:03:16:513,-3.9675,-6.78875,"0,356",36,3,"32,9742","-0,064","116,3483","3,5285","3,9063"
2026 02 19 13:03:16:515,-3.9675,-6.87625,"0,356",36,3,"32,9742","-0,064","116,3483","3,5285","54,6875"
2026 02 19 13:03:16:517,-3.9675,-6.78875,"0,356",36,3,"32,9742","-0,064","116,3483","3,5285","101,5625"
2026 02 19 13:03:16:519,-3.9675,-6.87625,"0,356",36,3,"32,9742","-0,064","116,3483","3,5285","27,3438"
2026 02 19 13:03:16:521,-3.9675,-6.87625,"0,356",36,3,"32,9742","-0,064","116,3483","3,5285","-11,7187"
2026 02 19 13:03:16:523,-3.9334,-6.78875,"0,356",36,3,"32,9742","-0,064","116,3483","3,5285","89,8438"
2026 02 19 13:03:16:525,-3.9334,-6.78875,"0,356",36,3,"32,9742","-0,064","116,3483","3,5285","50,7813"
2026 02 19 13:03:16:527,-3.9675,-6.78875,"0,356",36,3,"32,9742","-0,064","116,3483","3,5285","-3,9062"
2026 02 19 13:03:16:529,-3.9675,-6.70125,"0,356",36,3,"32,9742","-0,064","116,3483","3,5285","78,125"
2026 02 19 13:03:16:531,-3.9675,-6.78875,"0,356",36,3,"32,9742","-0,064","116,3483","3,5285","128,9063"
2026 02 19 13:03:16:533,-3.9985,-6.87625,"0,356",36,3,"32,9742","-0,064","116,3483","3,5285","85,9375"
2026 02 19 13:03:16:535,-3.9675,-6.87625,"0,356",36,3,"32,9742","-0,064","116,3483","3,5285","136,7188"
2026 02 19 13:03:16:537,-3.9675,-6.78875,"0,356",36,3,"32,9742","-0,064","116,3483","3,5285","128,9063"
2026 02 19 13:03:16:539,-3.9675,-6.78875,"0,356",36,3,"32,9742","-0,064","116,3483","3,5285","15,625"
2026 02 19 13:03:16:541,-3.9985,-6.87625,"0,356",36,3,"32,9742","-0,064","116,3483","3,5285","-3,9062"
